symbol,name,last_price,turnover_amount,turnover_rate,pct_change,amplitude
300781,因赛集团,36.91,367709270.39,8.08,-0.75,
301310,鑫宏业,63.53,307549017.62,11.06,-0.75,
605066,天正电气,7.97,75131510.0,1.88,-0.75,
000625,长安汽车,9.29,839583439.7,1.09,-0.75,
688238,和元生物,6.65,62619028.0,1.47,-0.75,
920021,流金科技,10.54,314998661.04,11.84,-0.75,
603312,西典新能,40.28,66769356.0,3.28,-0.76,
600405,动力源,5.25,65170548.0,2.03,-0.76,
688181,八亿时空,36.1,152175790.0,3.14,-0.77,
688237,超卓航科,55.69,75330145.0,1.52,-0.77,
688356,键凯科技,95.01,94791669.0,1.66,-0.77,
002262,恩华药业,21.89,258006935.79,1.33,-0.77,
300041,回天新材,11.67,153450487.28,2.42,-0.77,
300493,润欣科技,16.75,233965460.5,2.76,-0.77,
601066,中信建投,22.92,356672264.0,0.24,-0.78,
002442,龙星科技,6.37,98034204.0,3.11,-0.78,
300071,福石控股,5.1,300153654.49,6.15,-0.78,
300408,三环集团,86.3,2901335605.54,1.82,-0.78,
601678,滨化股份,5.06,265264999.0,2.55,-0.78,
600661,昂立教育,10.18,45778985.0,1.56,-0.78,
601877,正泰电器,32.89,945222583.0,1.35,-0.78,
600573,惠泉啤酒,13.78,186136407.0,5.44,-0.79,
300275,梅安森,11.29,100988165.96,3.3,-0.79,
601665,齐鲁银行,6.28,244284623.0,0.63,-0.79,
600821,金开新能,8.78,1761924871.0,10.19,-0.79,
301052,果麦文化,33.88,176178017.02,6.37,-0.79,
002414,高德红外,15.01,1291819905.56,2.54,-0.79,
300881,盛德鑫泰,51.4,96530069.9,3.25,-0.79,
600352,浙江龙盛,12.56,548882528.0,1.35,-0.79,
601368,绿城水务,5.01,30712975.0,0.69,-0.79,
601211,国泰海通,16.16,1677130320.0,0.77,-0.8,
600585,海螺水泥,21.04,745109901.0,0.89,-0.8,
601099,太平洋,3.73,345796515.0,1.36,-0.8,
002258,利尔化学,12.38,191181670.42,1.93,-0.8,
002654,万润科技,14.96,515103322.45,4.08,-0.8,
300206,理邦仪器,14.87,117884824.0,2.33,-0.8,
301077,星华新材,32.28,245799526.01,8.01,-0.8,
603883,老百姓,13.72,104301009.0,1.0,-0.8,
688613,奥精医疗,21.08,53840027.0,1.86,-0.8,
920914,远航精密,26.16,69193028.36,2.65,-0.8,
603680,今创集团,14.65,109990821.0,0.96,-0.81,
600285,羚锐制药,22.01,121338173.0,0.97,-0.81,
688230,芯导科技,72.26,106770648.0,1.26,-0.81,
600079,ST人福,18.46,268591412.0,0.94,-0.81,
301262,海看股份,24.46,122855546.07,4.1,-0.81,
000925,众合科技,9.82,1145587668.14,17.16,-0.81,
000682,东方电子,13.44,364036110.39,2.04,-0.81,
601999,出版传媒,7.29,67430471.0,1.67,-0.82,
600241,时代万恒,9.69,68477046.0,2.4,-0.82,
920699,海达尔,43.54,16848223.34,1.84,-0.82,
603379,三美股份,63.18,418051713.0,1.08,-0.82,
000958,电投产融,6.08,250187959.48,0.76,-0.82,
600928,西安银行,3.63,83646784.0,0.52,-0.82,
920405,海希通讯,18.15,25643283.22,1.29,-0.82,
603496,恒为科技,31.48,697489744.0,6.89,-0.82,
688113,联测科技,44.66,61018813.0,2.14,-0.82,
001207,联科科技,18.04,103173347.5,1.95,-0.82,
002556,辉隆股份,6.0,100252508.15,1.77,-0.83,
301362,民爆光电,163.53,406219482.27,8.37,-0.83,
600844,金煤科技,3.59,134420663.0,4.54,-0.83,
603260,合盛硅业,45.03,386394832.0,0.73,-0.84,
002130,沃尔核材,23.58,954540793.85,3.53,-0.84,
601616,广电电气,4.71,117005814.0,2.93,-0.84,
301068,大地海洋,35.53,51065109.0,1.43,-0.84,
002102,ST能特,2.37,299084712.27,5.9,-0.84,
688573,信宇人,23.7,101413471.0,7.98,-0.84,
920924,广脉科技,21.17,56109070.8,4.03,-0.84,
605162,新中港,11.77,158706723.0,3.27,-0.84,
688617,惠泰医疗,232.61,273403493.0,0.83,-0.85,
300409,道氏技术,27.96,1290233436.87,6.66,-0.85,
601881,中国银河,12.84,451954688.0,0.49,-0.85,
688310,迈得医疗,17.4,123838430.0,4.35,-0.85,
600248,陕建股份,3.48,110409538.0,0.85,-0.85,
600876,凯盛新能,9.38,53014688.0,1.44,-0.85,
600288,大恒科技,15.19,177829542.0,2.66,-0.85,
603989,艾华集团,21.05,219229906.0,2.61,-0.85,
300803,指南针,103.11,1517565232.55,2.44,-0.86,
300266,兴源环境,2.31,50732719.44,1.41,-0.86,
601500,通用股份,4.63,76620026.0,1.04,-0.86,
600006,东风股份,6.89,127541057.0,0.92,-0.86,
002712,思美传媒,5.77,88281653.6,2.81,-0.86,
002557,洽洽食品,23.0,155073759.49,1.32,-0.86,
000513,丽珠集团,32.03,298631557.86,1.64,-0.87,
000959,首钢股份,4.54,119339295.05,0.35,-0.87,
600507,方大特钢,5.71,113357197.0,0.86,-0.87,
920247,华密新材,20.48,132218005.96,4.67,-0.87,
002785,万里石,53.15,618986954.48,6.01,-0.88,
002988,豪美新材,34.82,206823844.11,2.37,-0.88,
600926,杭州银行,16.79,389307237.0,0.32,-0.89,
603105,芯能科技,10.05,168403126.0,3.36,-0.89,
600177,雅戈尔,7.76,157463536.0,0.44,-0.89,
600123,兰花科创,6.65,176326975.0,1.79,-0.89,
300454,深信服,123.52,2917052254.65,7.98,-0.89,
688027,国盾量子,590.6,1142081728.0,2.4,-0.89,
688621,阳光诺和,57.5,105244703.0,1.63,-0.9,
001233,海安集团,60.78,136209640.55,6.34,-0.9,
688772,珠海冠宇,16.55,620160557.0,3.29,-0.9,
601088,中国神华,45.18,1295063112.0,0.17,-0.9,
300218,安利股份,15.28,64724394.99,1.96,-0.91,
600563,法拉电子,123.0,655290188.0,2.37,-0.91,
603515,欧普照明,20.76,40420107.0,0.27,-0.91,
000876,新 希 望,8.72,209024221.87,0.53,-0.91,
002154,报 喜 鸟,4.36,280461555.15,5.4,-0.91,
688188,柏楚电子,153.14,615014733.0,1.39,-0.91,
600644,乐山电力,11.91,330068006.0,4.77,-0.92,
300932,三友联众,10.81,221294835.85,6.49,-0.92,
600539,狮头股份,20.4,783970415.0,16.75,-0.92,
301155,海力风电,60.5,210407470.25,2.83,-0.92,
002748,世龙实业,12.77,55620453.0,1.82,-0.93,
600320,振华重工,5.33,280265371.0,1.59,-0.93,
300909,汇创达,47.12,106931290.41,1.76,-0.93,
603112,华翔股份,22.41,257783992.0,2.15,-0.93,
301316,慧博云通,57.81,1090819754.79,4.8,-0.93,
300648,星云股份,50.28,103948591.0,1.55,-0.93,
002354,天娱数科,6.35,1247242346.13,11.75,-0.94,
920870,恒进感应,15.78,58222786.88,5.61,-0.94,
601579,会稽山,17.9,94102467.0,1.1,-0.94,
600096,云天化,34.77,1486864522.0,2.34,-0.94,
300091,*ST金灵,3.16,44689778.1,0.86,-0.94,
300092,科新机电,16.91,90203833.0,2.54,-0.94,
601900,南方传媒,12.61,107398327.0,0.96,-0.94,
600686,金龙汽车,15.63,297861728.0,2.67,-0.95,
601038,一拖股份,13.57,88923957.0,0.89,-0.95,
603171,税友股份,60.38,841669304.0,3.34,-0.95,
600028,中国石化,5.22,1805968528.0,0.36,-0.95,
300005,探路者,14.54,559050744.38,4.36,-0.95,
000725,京东方Ａ,4.17,2646109504.9,1.76,-0.95,
603607,京华激光,23.97,69741704.0,1.63,-0.95,
600874,创业环保,6.26,52267426.0,0.68,-0.95,
000661,长春高新,86.59,405488362.45,1.17,-0.96,
600520,三佳科技,29.83,227894499.0,4.82,-0.96,
603185,弘元绿能,21.7,628160992.0,4.31,-0.96,
300228,富瑞特装,9.32,227175929.4,4.37,-0.96,
601789,宁波建工,6.22,702335349.0,10.38,-0.96,
002090,金智科技,11.25,89663278.0,2.02,-0.97,
601002,晋亿实业,6.11,192084113.0,3.3,-0.97,
002916,深南电路,320.37,3076633826.27,1.43,-0.97,
003002,壶化股份,27.6,75699024.0,1.5,-0.97,
603217,元利科技,29.54,114835719.0,1.85,-0.97,
000049,德赛电池,28.59,417431424.73,3.76,-0.97,
605258,协和电子,38.55,261340039.0,7.73,-0.98,
002922,伊戈尔,42.26,779699399.25,4.9,-0.98,
002339,积成电子,10.14,157664991.06,3.25,-0.98,
603948,建业股份,27.23,56217004.0,1.27,-0.98,
600289,ST信通,6.07,42052840.0,1.23,-0.98,
300242,佳云科技,4.98,81566725.0,2.57,-0.99,
000776,广发证券,20.96,951131326.31,0.77,-0.99,
603163,圣晖集成,102.85,213283910.0,2.07,-0.99,
002120,韵达股份,7.89,337894594.89,1.5,-1.0,
688508,芯朋微,82.03,410001038.0,3.74,-1.0,
002585,双星新材,7.89,290542579.56,4.15,-1.0,
603039,泛微网络,48.62,700317099.0,5.6,-1.0,
300650,太龙股份,16.8,91485844.56,3.21,-1.0,
002559,亚威股份,10.88,214583308.0,3.92,-1.0,
300043,星辉娱乐,5.96,380554137.9,5.06,-1.0,
601330,绿色动力,8.89,309319540.0,3.5,-1.0,
603726,朗迪集团,25.8,177295980.0,3.7,-1.0,
301333,诺思格,61.16,64924411.8,1.11,-1.0,
301092,争光股份,40.66,204473823.89,8.1,-1.0,
600111,北方稀土,54.75,7708741272.0,3.91,-1.01,
600323,瀚蓝环境,31.43,208042873.0,0.81,-1.01,
600763,通策医疗,41.35,309826696.0,1.67,-1.01,
688098,申联生物,8.81,23770812.0,0.66,-1.01,
920190,雷神科技,24.5,76318613.5,3.1,-1.01,
300773,拉卡拉,27.4,975627576.26,4.83,-1.01,
300285,国瓷材料,38.29,1539318670.85,4.7,-1.01,
300692,中赋科技,8.79,136026237.17,3.02,-1.01,
601766,中国中车,5.88,1240605903.0,0.86,-1.01,
300382,斯莱克,16.57,376516235.68,3.52,-1.02,
603088,宁波精达,12.64,184737199.0,3.31,-1.02,
600666,奥瑞德,5.85,1466354375.0,10.01,-1.02,
002015,协鑫能科,20.38,3011936090.4,9.09,-1.02,
002749,国光股份,12.62,18890897.25,0.33,-1.02,
600955,维远股份,18.42,139484630.0,1.37,-1.02,
600030,中信证券,26.95,3507949844.0,1.07,-1.03,
003006,百亚股份,18.21,122811875.48,1.58,-1.03,
002760,凤形股份,22.98,92396467.4,3.73,-1.03,
600774,汉商集团,8.69,51770145.0,2.01,-1.03,
002236,大华股份,18.17,718894671.74,1.65,-1.03,
688183,生益电子,106.85,2919077283.0,3.26,-1.03,
600486,扬农化工,68.21,465433245.0,1.69,-1.03,
300192,科德教育,20.09,169163462.0,2.59,-1.03,
688819,天能股份,28.45,229109554.0,0.83,-1.04,
601225,陕西煤业,23.83,992024913.0,0.43,-1.04,
300827,上能电气,38.16,971322877.53,6.59,-1.04,
601096,宏盛华源,5.7,193026005.0,2.07,-1.04,
600873,梅花生物,9.38,335323889.0,1.27,-1.05,
000408,藏格矿业,87.7,1567634967.75,1.15,-1.05,
603005,晶方科技,32.07,1181753489.0,5.7,-1.05,
600624,ST复华,4.65,31943336.0,1.0,-1.06,
600478,科力远,7.48,869340675.0,6.81,-1.06,
688627,精智达,300.0,1294626391.0,5.86,-1.06,
001258,立新能源,9.3,275181031.17,3.14,-1.06,
002441,众业达,10.24,73440148.75,1.8,-1.06,
002119,康强电子,22.1,523704371.06,6.36,-1.07,
688111,金山办公,271.26,4005186805.0,3.13,-1.07,
001280,中国铀业,85.28,1030331900.81,7.63,-1.07,
300487,蓝晓科技,64.59,255707882.84,1.29,-1.07,
002533,金杯电工,13.81,182474556.0,2.08,-1.07,
600975,新五丰,5.53,57893366.0,0.83,-1.07,
600010,包钢股份,2.77,1982250261.0,2.29,-1.07,
603306,华懋科技,107.52,2007076486.0,5.65,-1.08,
603325,博隆技术,63.03,57196236.0,2.66,-1.08,
300328,宜安科技,18.29,537224597.63,4.28,-1.08,
603229,奥翔药业,10.12,101908465.0,1.21,-1.08,
603501,豪威集团,99.18,2207834232.0,1.84,-1.08,
300491,通合科技,27.35,142040963.0,3.3,-1.08,
300033,同花顺,244.56,2977271625.75,2.78,-1.08,
601156,东航物流,16.27,101864151.0,0.66,-1.09,
301500,飞南资源,30.8,641510047.31,14.51,-1.09,
002292,奥飞娱乐,8.13,377527053.85,4.53,-1.09,
300813,泰林生物,25.43,56345920.5,2.91,-1.09,
688318,财富趋势,119.41,460252759.0,1.52,-1.09,
688209,英集芯,24.2,275311519.0,2.62,-1.1,
601601,中国太保,36.9,1523402305.0,0.6,-1.1,
301382,蜂助手,46.74,663350706.8,7.95,-1.1,
001289,龙源电力,17.15,183868779.51,0.21,-1.1,
300846,首都在线,30.46,1082216717.66,9.05,-1.1,
688689,银河微电,39.64,117841988.0,2.32,-1.1,
002584,西陇科学,8.09,134576312.0,3.55,-1.1,
688620,安凯微,13.52,127189773.0,4.05,-1.1,
688332,中科蓝讯,113.6,198031092.0,1.44,-1.11,
002458,益生股份,11.55,199725662.88,2.29,-1.11,
300032,金龙机电,5.34,155957492.0,3.66,-1.11,
688349,三一重能,24.89,139728377.0,0.47,-1.11,
600328,中盐化工,8.04,277505788.0,2.32,-1.11,
688236,春立医疗,17.82,49386506.0,0.96,-1.11,
603269,海鸥股份,16.87,431560649.0,8.29,-1.11,
000537,绿发电力,10.72,709567843.15,3.2,-1.11,
301518,长华化学,37.95,70806375.27,3.49,-1.12,
300686,智动力,18.5,213252628.0,4.45,-1.12,
600361,创新新材,4.43,264741031.0,1.6,-1.12,
600602,云赛智联,22.98,1069578956.0,4.32,-1.12,
002897,意华股份,63.24,657612784.64,5.7,-1.13,
603324,盛剑科技,26.05,58340852.0,1.53,-1.14,
300016,北陆药业,9.57,166049264.53,3.09,-1.14,
605099,共创草坪,50.31,362980146.0,1.79,-1.14,
000510,新金路,16.44,868443300.66,8.64,-1.14,
601688,华泰证券,19.11,1339439155.0,0.96,-1.14,
002415,海康威视,35.55,2043398379.1,0.64,-1.14,
000729,燕京啤酒,12.92,491137542.46,1.51,-1.15,
002422,科伦药业,33.64,313861766.3,0.72,-1.15,
603198,迎驾贡酒,37.82,183780614.0,0.61,-1.15,
601012,隆基绿能,16.36,2621482231.0,2.12,-1.15,
300059,东方财富,20.49,4763551398.31,1.74,-1.16,
300903,科翔股份,58.06,2696270727.96,13.95,-1.16,
603568,伟明环保,21.28,115062800.0,0.32,-1.16,
605116,奥锐特,22.87,83809994.0,0.9,-1.17,
688518,联赢激光,28.7,414331125.0,4.23,-1.17,
002338,奥普光电,62.01,483668943.0,3.26,-1.18,
300712,永福股份,26.9,74880869.67,1.49,-1.18,
002602,世纪华通,15.96,2741603454.45,2.49,-1.18,
603360,百傲化学,20.95,304700153.0,2.05,-1.18,
603200,上海洗霸,62.69,346341598.0,3.13,-1.18,
688062,迈威生物-U,35.16,327985690.0,4.61,-1.18,
002843,泰嘉股份,27.56,509025974.5,7.36,-1.18,
601187,厦门银行,7.46,120795548.0,0.61,-1.19,
002698,博实股份,14.98,489869605.76,3.88,-1.19,
605028,世茂能源,27.44,43879698.0,1.0,-1.19,
301456,盘古智能,31.62,51802022.07,2.76,-1.19,
301045,天禄科技,52.3,291130617.57,7.96,-1.19,
002692,远程股份,5.79,121421316.8,2.93,-1.19,
600667,太极实业,10.71,1403204224.0,6.25,-1.2,
300140,节能环境,6.61,122951823.0,1.82,-1.2,
600867,通化东宝,9.09,304867697.0,1.7,-1.2,
300738,奥飞数据,27.06,1909849099.71,7.19,-1.2,
300612,宣亚国际,15.66,148957892.0,5.24,-1.2,
688215,瑞晟智能,74.94,63578860.0,1.35,-1.2,
000895,双汇发展,26.89,296468489.34,0.32,-1.21,
301239,普瑞眼科,43.94,143917223.66,2.26,-1.21,
300277,汽轮科技,18.75,531265685.64,3.7,-1.21,
688475,萤石网络,31.9,183281733.0,0.73,-1.21,
603345,安井食品,103.0,713478339.0,2.36,-1.21,
002832,比音勒芬,19.59,232125938.56,3.04,-1.21,
002545,东方铁塔,25.08,619157680.26,2.21,-1.22,
601666,平煤股份,8.1,255130221.0,1.27,-1.22,
688303,大全能源,22.69,422174683.0,0.87,-1.22,
600551,时代出版,8.0,41549840.0,0.76,-1.23,
301109,军信股份,16.84,106165382.27,2.73,-1.23,
301388,欣灵电气,32.94,67893684.74,7.2,-1.23,
002310,东方新能,3.22,975066694.0,6.98,-1.23,
002080,中材科技,62.4,2485151592.2,2.35,-1.23,
688156,路德科技,26.4,74948955.0,2.82,-1.23,
688612,威迈斯,32.15,189585808.0,2.33,-1.23,
688039,当虹科技,44.89,101768019.0,2.04,-1.23,
002150,正泰电源,28.85,300430181.8,2.9,-1.23,
300293,蓝英装备,19.12,129802201.3,2.01,-1.24,
600409,三友化工,7.19,303734717.0,2.01,-1.24,
603690,至纯科技,25.53,315838726.0,3.24,-1.24,
002595,豪迈科技,86.27,437239369.29,0.65,-1.24,
300480,光力科技,37.34,699458061.07,6.93,-1.24,
603979,金诚信,66.67,790647360.0,1.93,-1.24,
600595,中孚实业,7.88,488854982.0,1.56,-1.25,
000683,博源化工,8.66,245220741.22,0.84,-1.25,
300474,景嘉微,66.46,789281066.81,2.91,-1.25,
601677,明泰铝业,17.36,625467046.0,2.97,-1.25,
002436,兴森科技,32.01,4558747422.17,9.35,-1.26,
600895,张江高科,37.51,757913387.0,1.3,-1.26,
002142,宁波银行,32.05,780659794.86,0.37,-1.26,
300801,泰和科技,30.57,259756305.0,6.16,-1.26,
688702,盛科通信-U,307.88,2646143448.0,4.28,-1.26,
920185,贝特瑞,31.36,309227962.18,0.87,-1.26,
688258,卓易信息,148.5,1698393794.0,9.37,-1.26,
000417,合百集团,7.02,115352677.0,2.11,-1.27,
002714,牧原股份,43.51,1388550833.57,0.83,-1.27,
002416,爱施德,13.95,384773902.8,2.26,-1.27,
600468,百利电气,7.75,218525696.0,2.6,-1.27,
601222,林洋能源,6.21,153941195.0,1.21,-1.27,
301248,杰创智能,92.45,985623397.12,9.4,-1.28,
002309,中利集团,4.61,1448088167.26,12.91,-1.28,
002643,万润股份,16.92,284239554.83,1.85,-1.28,
300511,雪榕生物,7.74,254751409.91,6.02,-1.28,
601231,环旭电子,41.49,1767994739.0,1.8,-1.28,
300498,温氏股份,16.06,508698086.46,0.53,-1.29,
603663,三祥新材,45.3,311209964.0,1.62,-1.29,
688117,圣诺生物,36.75,95380911.0,1.65,-1.29,
003010,若羽臣,29.95,184672021.54,2.72,-1.29,
000983,山西焦煤,6.88,473033570.93,1.2,-1.29,
300590,移为通信,15.29,442127169.89,8.1,-1.29,
688059,华锐精密,144.9,491342086.0,3.64,-1.29,
605090,九丰能源,43.27,934398032.0,3.06,-1.3,
002358,森源电气,7.57,185026021.0,2.64,-1.3,
688789,宏华数科,60.72,128475345.0,1.17,-1.3,
603815,交建股份,7.62,188813309.0,4.03,-1.3,
688720,艾森股份,81.96,266260663.0,5.74,-1.3,
301087,可孚医疗,50.15,142627263.78,1.45,-1.3,
600726,华电能源,7.51,4317968140.0,7.4,-1.31,
688228,开普云,109.3,234046277.0,3.15,-1.31,
300927,江天化学,30.23,164536377.19,3.87,-1.31,
301049,超越科技,25.36,79547144.04,7.32,-1.32,
002112,三变科技,20.99,362189379.74,6.58,-1.32,
603196,璞源材料,28.51,119528932.0,1.76,-1.32,
002515,金字火腿,7.46,691091347.02,8.36,-1.32,
000037,深南电A,11.15,381839941.23,10.0,-1.33,
603717,天域生物,7.43,107698039.0,4.98,-1.33,
688293,奥浦迈,51.88,53576523.0,0.9,-1.33,
002955,鸿合科技,25.19,95237417.8,1.95,-1.33,
300331,苏大维格,55.06,491093886.42,4.04,-1.33,
601857,中国石油,11.12,2002943659.0,0.11,-1.33,
603687,大胜达,16.97,688662853.0,7.42,-1.34,
688338,赛科希德,30.22,47294917.0,1.47,-1.34,
002335,科华数据,68.23,3290386097.47,10.58,-1.34,
688598,金博股份,25.11,159304627.0,3.13,-1.34,
002380,科远智慧,36.21,372118701.2,7.17,-1.34,
002083,孚日股份,11.03,373978916.37,3.57,-1.34,
688268,华特气体,164.95,1608696501.0,8.13,-1.35,
688325,赛微微电,120.7,181053328.0,1.82,-1.35,
688520,神州细胞,42.29,130277181.0,0.69,-1.35,
002706,良信股份,11.65,542475430.61,5.12,-1.35,
688187,时代电气,48.86,304230935.0,0.72,-1.35,
001359,平安电工,93.72,220446776.96,5.13,-1.35,
920037,DR广信科,55.2,96685186.67,4.23,-1.36,
600406,国电南瑞,26.08,2853813585.0,1.37,-1.36,
001286,陕西能源,11.52,249009377.63,1.59,-1.37,
688377,迪威尔,37.56,63197888.0,0.87,-1.37,
688777,中控技术,81.44,1881782359.0,2.88,-1.38,
002375,亚厦股份,4.29,102093503.28,1.79,-1.38,
002741,光华科技,22.13,536562766.95,5.66,-1.38,
600888,新疆众和,8.57,327245666.0,2.46,-1.38,
002882,金龙羽,26.87,116669658.0,1.75,-1.39,
688199,久日新材,28.42,92467066.0,2.01,-1.39,
002149,西部材料,72.44,6866933023.64,19.25,-1.4,
600226,亨通股份,5.65,485150832.0,2.87,-1.4,
601138,工业富联,63.28,10254090368.0,0.82,-1.4,
300061,旗天科技,9.84,225205415.87,3.65,-1.4,
300883,龙利得,7.06,191537900.16,8.29,-1.4,
603126,中材节能,8.48,108844694.0,2.11,-1.4,
300139,晓程科技,59.61,2032309144.72,14.54,-1.41,
002453,华软科技,6.29,444097063.85,11.64,-1.41,
300537,广信材料,23.76,129308200.0,3.59,-1.41,
601108,财通证券,8.4,448032616.0,1.14,-1.41,
000690,宝新能源,5.54,873172071.53,7.14,-1.42,
000528,柳    工,9.73,372249364.66,1.88,-1.42,
000722,湖南发展,14.55,405122830.3,5.97,-1.42,
603288,海天味业,38.18,628604128.0,0.3,-1.42,
002870,香山股份,40.27,176148049.0,3.37,-1.42,
300602,飞荣达,37.5,933756343.55,6.29,-1.42,
002532,天山铝业,16.66,1147257032.36,1.68,-1.42,
600309,万华化学,83.6,2734113727.0,1.04,-1.42,
603155,新亚强,18.55,122622017.0,2.09,-1.43,
600986,浙文互联,11.01,1746017172.0,10.56,-1.43,
002993,奥海科技,51.68,273003721.42,2.23,-1.43,
002989,中天精装,31.68,445103401.22,7.54,-1.43,
603612,索通发展,24.85,332200868.0,2.68,-1.43,
002185,华天科技,13.74,2516800812.52,5.65,-1.43,
600810,神马股份,7.59,110027966.0,1.34,-1.43,
603477,巨星农牧,18.66,300271061.0,3.15,-1.43,
300565,科信技术,13.04,146266075.0,4.91,-1.44,
000783,长江证券,8.22,1589843113.5,3.5,-1.44,
300093,*ST金刚,22.66,151156542.26,2.86,-1.44,
301638,南网数字,30.09,1114041582.41,15.57,-1.44,
001283,豪鹏科技,73.85,407863515.02,6.82,-1.44,
301090,华润材料,8.86,158848713.02,1.21,-1.45,
920237,力佳科技,20.39,32422862.85,1.86,-1.45,
002773,康弘药业,24.23,191343497.42,1.15,-1.46,
603823,百合花,17.45,125710974.0,1.75,-1.47,
000962,东方钽业,48.39,866672483.86,3.57,-1.47,
600758,辽宁能源,4.03,284488642.0,5.31,-1.47,
301516,中远通,21.46,176187174.36,11.68,-1.47,
920223,荣亿精密,18.0,71197072.13,4.85,-1.48,
300205,*ST天喻,5.99,27636167.98,1.07,-1.48,
688108,赛诺医疗,21.86,269730560.0,2.96,-1.49,
300185,通裕重工,3.3,510978785.28,4.03,-1.49,
002534,西子洁能,17.89,192591044.44,1.3,-1.49,
300426,华智数媒,7.27,82835389.0,2.82,-1.49,
000035,中国天楹,6.59,352970954.0,2.31,-1.49,
300766,每日互动,31.72,1133300312.46,9.75,-1.49,
600851,海欣股份,8.59,104047266.0,1.63,-1.49,
603551,奥普科技,11.82,36741491.0,0.82,-1.5,
603997,继峰股份,13.17,362051100.0,2.15,-1.5,
688484,南芯科技,43.22,673394498.0,3.7,-1.5,
300661,圣邦股份,88.4,1898278754.35,3.59,-1.5,
600809,山西汾酒,141.6,876920055.0,0.51,-1.5,
000786,北新建材,26.16,295970602.84,0.67,-1.51,
920249,利尔达,10.47,104079310.52,7.96,-1.51,
603985,恒润股份,28.66,1080033770.0,8.51,-1.51,
000681,视觉中国,22.77,1275770245.27,8.2,-1.51,
002038,双鹭药业,6.5,180336853.07,3.24,-1.52,
600415,小商品城,12.98,1243177167.0,1.74,-1.52,
603893,瑞芯微,178.3,1489742220.0,1.99,-1.52,
601077,渝农商行,7.14,429809021.0,0.69,-1.52,
300541,先进数通,13.0,198136994.11,3.94,-1.52,
300174,元力股份,17.97,253608397.69,3.88,-1.53,
000568,泸州老窖,97.53,672134635.87,0.47,-1.53,
601577,长沙银行,9.65,175708763.0,0.45,-1.53,
300841,康华生物,58.08,119115252.79,1.71,-1.53,
300980,祥源新材,34.21,161830509.52,4.81,-1.53,
301012,扬电科技,36.33,521335753.87,7.33,-1.54,
603766,隆鑫通用,15.33,236321539.0,0.75,-1.54,
300398,飞凯材料,35.27,2480351003.51,12.4,-1.54,
600438,通威股份,17.22,1051610430.0,1.36,-1.54,
301393,昊帆生物,58.88,97734528.33,3.95,-1.54,
300200,高盟新材,10.22,153436490.0,3.55,-1.54,
688628,优利德,95.8,408957375.0,3.84,-1.54,
603390,通达电气,13.97,286372677.0,5.87,-1.55,
002967,广电计量,22.3,438904780.64,3.62,-1.55,
600510,黑牡丹,11.4,177509256.0,1.5,-1.55,
600780,通宝能源,6.99,209805592.0,2.59,-1.55,
603585,苏利股份,18.89,122709622.0,3.38,-1.56,
002299,圣农发展,18.31,233985014.3,1.04,-1.56,
600392,盛和资源,26.5,1689864944.0,3.64,-1.56,
300073,当升科技,62.59,1337163829.62,4.17,-1.56,
002418,康盛股份,6.27,843901233.9,11.89,-1.57,
600537,*ST亿晶,3.14,330141065.0,8.96,-1.57,
002027,分众传媒,6.25,963484867.49,1.06,-1.57,
601969,海南矿业,11.94,433742156.0,1.81,-1.57,
688348,昱能科技,51.18,145552667.0,1.82,-1.58,
688646,ST逸飞,61.48,94799944.0,2.64,-1.58,
301345,涛涛车业,267.0,312247674.22,3.34,-1.58,
002424,ST百灵,4.97,55968165.0,0.93,-1.58,
603129,春风动力,263.08,390628794.0,0.96,-1.58,
600629,华建集团,21.66,484929916.0,2.32,-1.59,
300683,海特生物,36.42,229213574.0,5.13,-1.59,
002822,ST中装,3.09,37099591.97,1.13,-1.59,
600841,动力新科,8.66,154366312.0,1.72,-1.59,
600261,阳光照明,3.71,108480114.0,2.19,-1.59,
688488,艾迪药业,17.18,88763017.0,1.23,-1.6,
300786,国林科技,16.56,135675999.0,5.59,-1.6,
603398,*ST沐邦,13.5,259218696.0,4.4,-1.6,
603876,鼎胜新材,30.82,1785862891.0,6.07,-1.6,
600160,巨化股份,35.58,1193673872.0,1.24,-1.6,
301123,奕东电子,70.17,936254527.74,8.1,-1.6,
000420,吉林化纤,5.49,757927920.71,5.59,-1.61,
600032,浙江新能,10.4,693446713.0,2.72,-1.61,
002992,宝明科技,52.4,83656870.52,1.02,-1.61,
300121,阳谷华泰,12.22,122561061.0,2.33,-1.61,
000060,中金岭南,7.95,3436378636.86,9.72,-1.61,
002895,川恒股份,35.3,323117003.86,1.54,-1.62,
301577,美信科技,70.93,92301352.45,6.88,-1.62,
688327,云从科技-UW,14.44,564987080.0,4.64,-1.63,
301630,同宇新材,259.5,316152619.4,12.29,-1.63,
000531,穗恒运Ａ,7.19,175615345.2,2.67,-1.64,
600276,恒瑞医药,52.8,4253912511.0,1.26,-1.64,
688560,明冠新材,17.39,109432952.0,3.12,-1.64,
000639,ST西王,1.8,276773855.31,14.59,-1.64,
300499,高澜股份,43.77,1525261852.85,12.84,-1.64,
301120,新特电气,20.43,215180033.55,4.84,-1.64,
688368,晶丰明源,163.25,444773611.0,3.08,-1.64,
000021,深科技,31.02,2783560892.34,5.73,-1.65,
688411,海博思创,257.88,1490588055.0,4.28,-1.65,
603193,润本股份,25.69,119549988.0,4.5,-1.65,
